Source,Target,Weight
AGRO,ASC,0.815
AGRO,ASIX,0.62
AGRO,ASPL,0.962
AGRO,ATCO,0.949
AGRO,AVD,0.853
AGS,AGX,0.915
AGS,AHC,0.778
AGS,AHT,0.946
AGS,AI,0.935
AGS,AIF,0.667
AGS,AIG,0.881
AGS,AIN,0.606
AGS,AIR,0.97
AGS,AIT,0.972
AGS,AIW,0.625
AGS,AJAX,0.876
AGS,AJRD,0.833
AGS,AJX,0.709
AGS,AJXA,0.607
AGS,AKR,0.92
AGS,AL,0.842
AGS,ALE,0.922
AGS,ALEX,0.852
AGS,ALG,0.972
AGS,ALK,0.952
AGS,ALV,0.942
AGS,AM,0.919
AGS,AMBC,0.932
AGS,AMC,0.881
AGS,AMOV,0.657
AGS,AMPY,0.788
AGS,AMR,0.695
AGS,AMRX,0.904
AGS,AMWL,0.874
AGS,ANF,0.98
AGS,APLE,0.917
AGS,APRN,0.924
AGS,APTV,0.83
AGS,APT,0.917
AGS,AQUA,0.978
AGS,AR,0.93
AGS,ARC,0.876
AGS,ARGO,0.941
AGS,ARI,0.991
AGS,ARLO,0.984
AGS,ARMK,0.94
AGS,ARNC,0.753
AGS,AROC,0.964
AGS,ARR,0.979
AGS,ARW,0.596
AGS,ASA,0.59
AGS,ASAI,0.718
AGS,ASB,0.945
AGS,ASC,0.72
AGS,ASGN,0.713
AGS,ASIX,0.846
AGS,ASPL,0.831
AGS,ATCO,0.944
AGS,ATHM,0.759
AGS,ATKR,0.715
AGS,AVD,0.917
AGX,AHC,0.583
AGX,AHT,0.993
AGX,AI,0.866
AGX,AIF,0.84
AGX,AIG,0.786
AGX,AIN,0.794
AGX,AIR,0.952
AGX,AIT,0.842
AGX,AIW,0.685
AGX,AJAX,0.926
AGX,AJRD,0.745
AGX,AJXA,0.731
AGX,AKR,0.713
AGX,AL,0.738
AGX,ALE,0.824
AGX,ALEX,0.62
AGX,ALG,0.902
AGX,ALK,0.77
AGX,ALV,0.917
AGX,AM,0.787
AGX,AMBC,0.917
AGX,AMC,0.876
AGX,AMOV,0.788
AGX,AMR,0.727
AGX,AMRX,0.663
AGX,AMWL,0.902
AGX,AMX,0.703
AGX,ANF,0.962
AGX,APLE,0.873
AGX,APRN,0.976
AGX,APSG,0.643
AGX,APTV,0.655
AGX,APT,0.837
AGX,AQUA,0.969
AGX,AR,0.964
AGX,ARC,0.878
AGX,ARGO,0.925
AGX,ARI,0.954
AGX,ARLO,0.952
AGX,ARMK,0.982
AGX,ARNC,0.843
AGX,AROC,0.86
AGX,ARR,0.826
AGX,ARW,0.596
AGX,ASAI,0.916
AGX,ASB,0.924
AGX,ASC,0.76
AGX,ASGN,0.74
AGX,ASH,0.6
AGX,ASIX,0.879
AGX,ASPL,0.696
AGX,ATC,0.821
AGX,ATCO,0.898
AGX,ATHM,0.918
AGX,ATKR,0.758
AGX,AVD,0.833
AHC,AHT,0.653
AHC,AI,0.888
AHC,AIG,0.77
AHC,AIR,0.803
AHC,AIT,0.874
AHC,AJAX,0.616
AHC,AJRD,0.876
AHC,AJX,0.636
AHC,AJXA,0.597
AHC,AKR,0.715
AHC,AL,0.768
AHC,ALB,0.675
AHC,ALE,0.927
AHC,ALEX,0.877
AHC,ALG,0.856
AHC,ALK,0.722
AHC,ALV,0.617
AHC,AM,0.875
AHC,AMBC,0.846
AHC,AMN,0.594
AHC,AMP,0.591
AHC,AMPY,0.643
AHC,AMR,0.806
AHC,AMRX,0.819
AHC,AMWL,0.815
AHC,ANF,0.658
AHC,APLE,0.639
AHC,APRN,0.608
AHC,APTS,0.655
AHC,APT,0.6
AHC,AQUA,0.709
AHC,AR,0.76
AHC,ARGO,0.81
AHC,ARI,0.769
AHC,ARLO,0.761
AHC,AROC,0.843
AHC,ARR,0.757
AHC,ARW,0.637
AHC,ASB,0.781
AHC,ASGN,0.847
AHC,ASH,0.636
AHC,ASIX,0.773
AHC,ATKR,0.8
AHC,AVA,0.877
AHC,AVD,0.83
AHH,AIZ,0.85
AHH,AJG,0.653
AHH,ALSN,0.69
AHH,AMN,0.874
AHH,AOS,0.908
AHH,APAM,0.701
AHH,ARL,0.671
AHH,ATI,0.916
AHH,ATMR,0.664
AHH,ATR,0.955
AHH,AVA,0.692
AHT,AI,0.893
AHT,AIF,0.784
AHT,AIG,0.849
AHT,AIN,0.798
AHT,AIR,0.973
AHT,AIT,0.896
AHT,AIW,0.719
AHT,AJAX,0.95
AHT,AJRD,0.811
AHT,AJXA,0.702
AHT,AKR,0.77
AHT,AL,0.807
AHT,ALE,0.877
AHT,ALEX,0.704
AHT,ALG,0.943
AHT,ALK,0.813
AHT,ALV,0.947
AHT,AM,0.852
AHT,AMBC,0.947
AHT,AMC,0.857
AHT,AMOV,0.736
AHT,AMR,0.767
AHT,AMRX,0.717
AHT,AMWL,0.913
AHT,AMX,0.648
AHT,ANF,0.971
AHT,APLE,0.914
AHT,APRN,0.964
AHT,APTV,0.702
AHT,APT,0.838
AHT,AQUA,0.978
AHT,AR,0.98
AHT,ARC,0.905
AHT,ARGO,0.959
AHT,ARI,0.976
AHT,ARLO,0.968
AHT,ARMK,0.986
AHT,ARNC,0.869
AHT,AROC,0.913
AHT,ARR,0.869
AHT,ARW,0.658
AHT,ASAI,0.901
AHT,ASB,0.96
AHT,ASC,0.726
AHT,ASGN,0.768
AHT,ASH,0.654
AHT,ASIX,0.912
AHT,ASPL,0.706
AHT,ATC,0.758
AHT,ATCO,0.911
AHT,ATHM,0.916
AHT,ATKR,0.793
AHT,AVD,0.849
AI,AIF,0.729
AI,AIG,0.786
AI,AIN,0.613
AI,AIR,0.971
AI,AIT,0.929
AI,AJAX,0.785
AI,AJRD,0.838
AI,AJXA,0.807
AI,AKR,0.772
AI,AL,0.751
AI,ALE,0.95
AI,ALEX,0.786
AI,ALG,0.955
AI,ALK,0.832
AI,ALV,0.797
AI,AM,0.874
AI,AMBC,0.962
AI,AMC,0.829
AI,AMPY,0.7
AI,AMR,0.804
AI,AMRX,0.849
AI,AMWL,0.968
AI,ANF,0.9
AI,APLE,0.769
AI,APRN,0.902
AI,APTV,0.592
AI,APT,0.847
AI,AQUA,0.94
AI,AR,0.941
AI,ARC,0.696
AI,ARGO,0.928
AI,ARI,0.952
AI,ARLO,0.962
AI,ARMK,0.831
AI,ARNC,0.664
AI,AROC,0.907
AI,ARR,0.871
AI,ASAI,0.711
AI,ASB,0.901
AI,ASGN,0.876
AI,ASIX,0.864
AI,ASPL,0.65
AI,ATCO,0.779
AI,ATHM,0.76
AI,ATKR,0.822
AI,AVA,0.657
AI,AVD,0.978
AIC,ALLY,0.692
AIC,ALTG,0.612
AIC,AME,0.629
AIC,AN,0.672
AIC,ANTM,0.683
AIC,AON,0.619
AIC,AONE,0.769
AIC,APD,0.607
AIC,APH,0.753
AIC,APO,0.813
AIC,ARCH,0.673
AIC,ARCO,0.987
AIC,ARES,0.654
AIC,ASA,0.72
AIC,ASGI,0.925
AIC,ASX,0.692
AIC,ATGE,0.839
AIC,ATH,0.853
AIC,AUY,0.864
AIC,AVAL,0.699
AIC,AVAN,0.931
AIF,AIR,0.751
AIF,AJAX,0.586
AIF,AJXA,0.886
AIF,ALG,0.62
AIF,ALUS,0.62
AIF,AMBC,0.685
AIF,AMC,0.866
AIF,AMOV,0.788
AIF,AMWL,0.797
AIF,AMX,0.702
AIF,ANF,0.772
AIF,APRN,0.897
AIF,APSG,0.89
AIF,APT,0.765
AIF,AQUA,0.805
AIF,AR,0.762
AIF,ARGO,0.64
AIF,ARI,0.737
AIF,ARLO,0.781
AIF,ARMK,0.75
AIF,ASAI,0.756
AIF,ASB,0.607
AIF,ASC,0.714
AIF,ASGN,0.605
AIF,ASIX,0.586
AIF,ATA,0.682
AIF,ATC,0.842
AIF,ATCO,0.646
AIF,ATHM,0.712
AIF,AVD,0.773
AIG,AIN,0.736
AIG,AIR,0.863
AIG,AIT,0.944
AIG,AIW,0.846
AIG,AJAX,0.93
AIG,AJRD,0.96
AIG,AJX,0.825
AIG,AKR,0.858
AIG,AL,0.997
AIG,ALB,0.591
AIG,ALE,0.922
AIG,ALEX,0.928
AIG,ALG,0.931
AIG,ALK,0.813
AIG,ALLY,0.646
AIG,ALV,0.931
AIG,AM,0.98
AIG,AMBC,0.888
AIG,AMP,0.864
AIG,AMR,0.806
AIG,AMRX,0.75
AIG,AMWL,0.754
AIG,ANF,0.815
AIG,AONE,0.759
AIG,APLE,0.965
AIG,APRN,0.704
AIG,APTV,0.795
AIG,APT,0.628
AIG,AQUA,0.809
AIG,AR,0.859
AIG,ARC,0.918
AIG,ARGO,0.932
AIG,ARI,0.869
AIG,ARLO,0.823
AIG,ARMK,0.838
AIG,ARNC,0.896
AIG,AROC,0.969
AIG,ARR,0.871
AIG,ARW,0.88
AIG,ASA,0.631
AIG,ASAI,0.713
AIG,ASB,0.954
AIG,ASGN,0.716
AIG,ASH,0.831
AIG,ASIX,0.909
AIG,ASPL,0.587
AIG,ATCO,0.808
AIG,ATHM,0.782
AIG,ATKR,0.805
AIG,ATUS,0.832
AIG,AVD,0.681
AIN,AIR,0.734
AIN,AIT,0.626
AIN,AIW,0.81
AIN,AJAX,0.888
AIN,AJRD,0.769
AIN,AJXA,0.591
AIN,AL,0.731
AIN,ALE,0.702
AIN,ALG,0.721
AIN,ALV,0.725
AIN,AM,0.674
AIN,AMBC,0.793
AIN,AMP,0.723
AIN,AMR,0.874
AIN,AMWL,0.757
AIN,ANF,0.633
AIN,AON,0.669
AIN,AOS,0.685
AIN,APLE,0.739
AIN,APRN,0.659
AIN,AQUA,0.665
AIN,AR,0.826
AIN,ARC,0.747
AIN,ARGO,0.818
AIN,ARI,0.686
AIN,ARLO,0.651
AIN,ARMK,0.745
AIN,ARNC,0.941
AIN,AROC,0.691
AIN,ARW,0.853
AIN,ASAI,0.957
AIN,ASB,0.815
AIN,ASGN,0.787
AIN,ASH,0.891
AIN,ASIX,0.906
AIN,ATC,0.758
AIN,ATHM,0.968
AIN,ATKR,0.883
AIN,ATMR,0.87
AIN,ATR,0.624
AIO,ALC,0.604
AIO,ALTG,0.909
AIO,ALX,0.837
AIO,AMRC,0.619
AIO,AMT,0.625
AIO,AN,0.619
AIO,ANET,0.697
AIO,ANTM,0.705
AIO,APG,0.593
AIO,APH,0.72
AIO,APO,0.897
AIO,AQN,0.716
AIO,AQNA,0.656
AIO,ARCO,0.689
AIO,ARE,0.731
AIO,ARES,0.943
AIO,ASAN,0.918
AIO,ASAQ,0.623
AIO,ASGI,0.792
AIO,ASPN,0.629
AIO,ASX,0.939
AIO,ATEN,0.794
AIO,ATGE,0.917
AIO,ATH,0.88
AIO,ATTO,0.621
AIO,AU,0.782
AIO,AUY,0.803
AIO,AVAN,0.786
AIO,AVB,0.609
AIO,AVK,0.703
AIR,AIT,0.95
AIR,AIW,0.618
AIR,AJAX,0.904
AIR,AJRD,0.868
AIR,AJXA,0.754
AIR,AKR,0.806
AIR,AL,0.826
AIR,ALE,0.95
AIR,ALEX,0.789
AIR,ALG,0.984
AIR,ALK,0.852
AIR,ALV,0.908
AIR,AM,0.906
AIR,AMBC,0.986
AIR,AMC,0.851
AIR,AMOV,0.613
AIR,AMPY,0.65
AIR,AMR,0.819
AIR,AMRX,0.81
AIR,AMWL,0.962
AIR,ANF,0.96
AIR,APLE,0.881
AIR,APRN,0.948
AIR,APTV,0.681
AIR,APT,0.856
AIR,AQUA,0.982
AIR,AR,0.988
AIR,ARC,0.838
AIR,ARGO,0.979
AIR,ARI,0.992
AIR,ARLO,0.989
AIR,ARMK,0.935
AIR,ARNC,0.804
AIR,AROC,0.949
AIR,ARR,0.902
AIR,ARW,0.66
AIR,ASAI,0.828
AIR,ASB,0.968
AIR,ASC,0.632
AIR,ASGN,0.847
AIR,ASH,0.659
AIR,ASIX,0.924
AIR,ASPL,0.693
AIR,ATC,0.62
AIR,ATCO,0.871
AIR,ATHM,0.864
AIR,ATKR,0.84
AIR,AVD,0.93
AIRC,AIV,0.976
AIRC,AIZN,0.927
AIRC,AJG,0.856
AIRC,ALC,0.9
AIRC,ALL,0.723
AIRC,ALSN,0.594
AIRC,AME,0.949
AIRC,AMG,0.871
AIRC,AMH,0.947
AIRC,AMT,0.898
AIRC,AN,0.771
AIRC,ANET,0.751
AIRC,ANTM,0.93
AIRC,APAM,0.722
AIRC,APD,0.661
AIRC,APH,0.885
AIRC,AQN,0.848
AIRC,AQNA,0.779
AIRC,AQNB,0.855
AIRC,ARE,0.844
AIRC,ARES,0.773
AIRC,ARL,0.747
AIRC,ASAN,0.699
AIRC,ASAQ,0.676
AIRC,ASG,0.75
AIRC,ASPN,0.76
AIRC,ASR,0.868
AIRC,ASX,0.689
AIRC,ATEN,0.919
AIRC,ATO,0.961
AIRC,ATTO,0.652
AIRC,AU,0.873
AIRC,AVAN,0.622
AIRC,AVB,0.923
AIRC,AVK,0.83
AIT,AIW,0.655
AIT,AJAX,0.875
AIT,AJRD,0.927
AIT,AJX,0.787
AIT,AKR,0.921
AIT,AL,0.922
AIT,ALE,0.974
AIT,ALEX,0.94
AIT,ALG,0.987
AIT,ALK,0.923
AIT,ALV,0.918
AIT,AM,0.983
AIT,AMBC,0.946
AIT,AMC,0.752
AIT,AMP,0.673
AIT,AMPY,0.748
AIT,AMR,0.78
AIT,AMRX,0.903
AIT,AMWL,0.863
AIT,ANF,0.911
AIT,APLE,0.921
AIT,APRN,0.831
AIT,APTV,0.804
AIT,APT,0.814
AIT,AQUA,0.918
AIT,AR,0.913
AIT,ARC,0.855
AIT,ARGO,0.956
AIT,ARI,0.957
AIT,ARLO,0.938
AIT,ARMK,0.872
AIT,ARNC,0.777
AIT,AROC,0.995
AIT,ARR,0.96
AIT,ARW,0.718
AIT,ASAI,0.677
AIT,ASB,0.959
AIT,ASGN,0.772
AIT,ASH,0.681
AIT,ASIX,0.886
AIT,ASPL,0.725
AIT,ATCO,0.868
AIT,ATHM,0.743
AIT,ATKR,0.788
AIT,ATUS,0.634
AIT,AVD,0.877
AIV,AIZ,0.585
AIV,AIZN,0.938
AIV,AJG,0.941
AIV,ALC,0.859
AIV,ALL,0.719
AIV,ALSN,0.699
AIV,AMCR,0.623
AIV,AME,0.914
AIV,AMG,0.908
AIV,AMH,0.984
AIV,AMT,0.843
AIV,AN,0.717
AIV,ANET,0.676
AIV,ANTM,0.852
AIV,APAM,0.826
AIV,APD,0.7
AIV,APH,0.796
AIV,AQN,0.802
AIV,AQNA,0.75
AIV,AQNB,0.881
AIV,ARE,0.762
AIV,ARES,0.619
AIV,ARL,0.847
AIV,ASAQ,0.625
AIV,ASG,0.774
AIV,ASPN,0.726
AIV,ASR,0.886
AIV,ATEN,0.836
AIV,ATI,0.616
AIV,ATO,0.962
AIV,ATTO,0.59
AIV,AU,0.777
AIV,AVB,0.892
AIV,AVK,0.776
AIW,AJAX,0.89
AIW,AJRD,0.737
AIW,AJX,0.617
AIW,AKR,0.595
AIW,AL,0.849
AIW,ALE,0.617
AIW,ALEX,0.619
AIW,ALG,0.672
AIW,ALLY,0.617
AIW,ALV,0.84
AIW,AM,0.726
AIW,AMBC,0.645
AIW,AMP,0.847
AIW,AMR,0.625
AIW,ANF,0.626
AIW,AON,0.79
AIW,AONE,0.832
AIW,APLE,0.881
AIW,APTV,0.667
AIW,AQUA,0.59
AIW,AR,0.67
AIW,ARC,0.909
AIW,ARCH,0.654
AIW,ARGO,0.733
AIW,ARI,0.634
AIW,ARMK,0.754
AIW,ARNC,0.94
AIW,AROC,0.728
AIW,ARR,0.598
AIW,ARW,0.855
AIW,ASA,0.766
AIW,ASAI,0.752
AIW,ASB,0.781
AIW,ASH,0.804
AIW,ASIX,0.766
AIW,ATCO,0.684
AIW,ATHM,0.777
AIW,ATKR,0.625
AIW,ATMR,0.688
AIW,ATUS,0.809
AIW,AVAL,0.707
AIZ,AJG,0.648
AIZ,ALB,0.647
AIZ,ALL,0.671
AIZ,ALLE,0.884
AIZ,ALSN,0.882
AIZ,AMCR,0.858
AIZ,AMK,0.652
AIZ,AMN,0.934
AIZ,AMP,0.676
AIZ,AOD,0.603
AIZ,AON,0.653
AIZ,AOS,0.711
AIZ,AP,0.838
AIZ,APAM,0.756
AIZ,APD,0.794
AIZ,ARCH,0.764
AIZ,ARW,0.662
AIZ,ASH,0.701
AIZ,ASR,0.648
AIZ,ATI,0.968
AIZ,ATMR,0.784
AIZ,ATR,0.824
AIZ,ATUS,0.591
AIZN,AJG,0.922
AIZN,ALC,0.966
AIZN,AME,0.771
AIZN,AMG,0.989
AIZN,AMH,0.949
AIZN,AMT,0.951
AIZN,ANET,0.857
AIZN,ANTM,0.735
AIZN,APAM,0.751
AIZN,APH,0.658
AIZN,AQN,0.811
AIZN,AQNA,0.812
AIZN,AQNB,0.963
AIZN,ARDC,0.626
AIZN,ARE,0.893
AIZN,ARES,0.621
AIZN,ARL,0.904
AIZN,ASAN,0.611
AIZN,ASG,0.895
AIZN,ASPN,0.595
AIZN,ASR,0.723
AIZN,ATEN,0.872
AIZN,ATO,0.905
AIZN,ATTO,0.813
AIZN,AU,0.874
AIZN,AVB,0.967
AIZN,AVK,0.891
AJAX,AJRD,0.882
AJAX,AJX,0.602
AJAX,AKR,0.741
AJAX,AL,0.909
AJAX,ALE,0.864
AJAX,ALEX,0.746
AJAX,ALG,0.915
AJAX,ALK,0.734
AJAX,ALV,0.96
AJAX,AM,0.887
AJAX,AMBC,0.913
AJAX,AMC,0.669
AJAX,AMOV,0.604
AJAX,AMP,0.755
AJAX,AMR,0.819
AJAX,AMRX,0.614
AJAX,AMWL,0.824
AJAX,ANF,0.88
AJAX,AONE,0.612
AJAX,APLE,0.963
AJAX,APRN,0.833
AJAX,APTV,0.707
AJAX,APT,0.665
AJAX,AQUA,0.878
AJAX,AR,0.934
AJAX,ARC,0.959
AJAX,ARGO,0.954
AJAX,ARI,0.903
AJAX,ARLO,0.868
AJAX,ARMK,0.942
AJAX,ARNC,0.976
AJAX,AROC,0.917
AJAX,ARR,0.809
AJAX,ARW,0.837
AJAX,ASA,0.638
AJAX,ASAI,0.911
AJAX,ASB,0.97
AJAX,ASC,0.586
AJAX,ASGN,0.744
AJAX,ASH,0.819
AJAX,ASIX,0.949
AJAX,ATC,0.699
AJAX,ATCO,0.85
AJAX,ATHM,0.94
AJAX,ATKR,0.833
AJAX,ATMR,0.612
AJAX,ATUS,0.66
AJAX,AVD,0.687
AJG,ALC,0.79
AJG,ALSN,0.731
AJG,AME,0.749
AJG,AMG,0.943
AJG,AMH,0.97
AJG,AMT,0.764
AJG,ANET,0.597
AJG,ANTM,0.627
AJG,APAM,0.851
AJG,APD,0.603
AJG,AQN,0.646
AJG,AQNA,0.641
AJG,AQNB,0.878
AJG,ARE,0.65
AJG,ARL,0.953
AJG,ASG,0.848
AJG,ASR,0.807
AJG,ATEN,0.662
AJG,ATI,0.738
AJG,ATO,0.855
AJG,AU,0.63
AJG,AVB,0.81
AJG,AVK,0.674
AJRD,AJX,0.714
AJRD,AKR,0.752
AJRD,AL,0.965
AJRD,ALB,0.653
AJRD,ALE,0.965
AJRD,ALEX,0.907
AJRD,ALG,0.932
AJRD,ALK,0.72
AJRD,ALV,0.832
AJRD,AM,0.973
AJRD,AMBC,0.925
AJRD,AMN,0.66
AJRD,AMP,0.866
AJRD,AMR,0.923
AJRD,AMRX,0.707
AJRD,AMWL,0.829
AJRD,ANF,0.748
AJRD,AONE,0.609
AJRD,AP,0.613
AJRD,APLE,0.872
AJRD,APRN,0.672
AJRD,APTV,0.619
AJRD,AQUA,0.775
AJRD,AR,0.875
AJRD,ARC,0.797
AJRD,ARGO,0.941
AJRD,ARI,0.842
AJRD,ARLO,0.802
AJRD,ARMK,0.755
AJRD,ARNC,0.859
AJRD,AROC,0.946
AJRD,ARR,0.792
AJRD,ARW,0.911
AJRD,ASAI,0.718
AJRD,ASB,0.94
AJRD,ASGN,0.861
AJRD,ASH,0.896
AJRD,ASIX,0.949
AJRD,ATCO,0.676
AJRD,ATHM,0.799
AJRD,ATKR,0.918
AJRD,ATMR,0.609
AJRD,ATUS,0.79
AJRD,AVA,0.682
AJRD,AVD,0.716
AJX,AKR,0.907
AJX,AL,0.83
AJX,ALB,0.718
AJX,ALE,0.681
AJX,ALEX,0.919
AJX,ALG,0.687
AJX,ALK,0.822
AJX,ALLY,0.868
AJX,ALV,0.734
AJX,AM,0.817
AJX,AMP,0.689
AJX,AMPY,0.731
AJX,AMRX,0.803
AJX,ANF,0.598
AJX,AONE,0.854
AJX,APG,0.788
AJX,APLE,0.78
AJX,APTS,0.685
AJX,APTV,0.897
AJX,ARC,0.722
AJX,ARGO,0.619
AJX,ARI,0.622
AJX,AROC,0.783
AJX,ARR,0.817
AJX,ARW,0.586
AJX,ASA,0.708
AJX,ASB,0.664
AJX,ASPL,0.669
AJX,ATCO,0.695
AJX,ATUS,0.803
AJXA,ALE,0.651
AJXA,ALG,0.653
AJXA,AMBC,0.753
AJXA,AMC,0.688
AJXA,AMR,0.696
AJXA,AMWL,0.888
AJXA,ANF,0.645
AJXA,AOS,0.63
AJXA,APRN,0.786
AJXA,APSG,0.743
AJXA,APT,0.606
AJXA,AQUA,0.726
AJXA,AR,0.775
AJXA,ARGO,0.676
AJXA,ARI,0.692
AJXA,ARLO,0.733
AJXA,ARMK,0.597
AJXA,ASAI,0.712
AJXA,ASB,0.615
AJXA,ASGN,0.836
AJXA,ASIX,0.674
AJXA,ATC,0.637
AJXA,ATHM,0.709
AJXA,ATKR,0.727
AJXA,AVD,0.805
AKR,AL,0.831
AKR,ALE,0.813
AKR,ALEX,0.916
AKR,ALG,0.859
AKR,ALK,0.985
AKR,ALLY,0.59
AKR,ALV,0.882
AKR,AM,0.884
AKR,AMBC,0.757
AKR,AMC,0.747
AKR,AMPY,0.889
AKR,AMRX,0.948
AKR,AMWL,0.634
AKR,ANF,0.861
AKR,AONE,0.659
AKR,APLE,0.879
AKR,APRN,0.726
AKR,APTV,0.957
AKR,APT,0.844
AKR,AQUA,0.826
AKR,AR,0.729
AKR,ARC,0.832
AKR,ARGO,0.791
AKR,ARI,0.86
AKR,ARLO,0.839
AKR,ARMK,0.805
AKR,ARNC,0.613
AKR,AROC,0.904
AKR,ARR,0.98
AKR,ASA,0.722
AKR,ASB,0.818
AKR,ASC,0.669
AKR,ASIX,0.661
AKR,ASPL,0.885
AKR,ATCO,0.908
AKR,ATUS,0.595
AKR,AVD,0.768
AL,ALB,0.644
AL,ALE,0.908
AL,ALEX,0.929
AL,ALG,0.906
AL,ALK,0.774
AL,ALLY,0.686
AL,ALV,0.901
AL,AM,0.972
AL,AMBC,0.863
AL,AMP,0.9
AL,AMR,0.812
AL,AMRX,0.717
AL,AMWL,0.72
AL,ANF,0.765
AL,AONE,0.783
AL,AP,0.625
AL,APLE,0.944
AL,APRN,0.646
AL,APTV,0.766
AL,AQUA,0.761
AL,AR,0.826
AL,ARC,0.893
AL,ARGO,0.91
AL,ARI,0.828
AL,ARLO,0.777
AL,ARMK,0.793
AL,ARNC,0.889
AL,AROC,0.95
AL,ARR,0.835
AL,ARW,0.906
AL,ASA,0.607
AL,ASAI,0.684
AL,ASB,0.932
AL,ASGN,0.709
AL,ASH,0.856
AL,ASIX,0.898
AL,ATCO,0.76
AL,ATHM,0.759
AL,ATKR,0.805
AL,ATUS,0.871
AL,AVD,0.634
ALB,ALEX,0.743
ALB,ALL,0.774
ALB,ALLE,0.891
ALB,ALLY,0.805
ALB,AM,0.614
ALB,AMCR,0.886
ALB,AMK,0.853
ALB,AMN,0.702
ALB,AMP,0.749
ALB,AN,0.653
ALB,AONE,0.625
ALB,AP,0.918
ALB,APAM,0.583
ALB,APG,0.814
ALB,APTS,0.734
ALB,ARD,0.743
ALB,ARW,0.639
ALB,ASAQ,0.752
ALB,ASH,0.583
ALB,ASPN,0.702
ALB,ATUS,0.814
ALB,AVA,0.658
ALC,AME,0.728
ALC,AMG,0.932
ALC,AMH,0.855
ALC,AMT,0.995
ALC,ANET,0.956
ALC,ANTM,0.754
ALC,APAM,0.622
ALC,APH,0.685
ALC,AQN,0.856
ALC,AQNA,0.859
ALC,AQNB,0.936
ALC,ARDC,0.619
ALC,ARE,0.979
ALC,ARES,0.757
ALC,ARL,0.79
ALC,ASAN,0.771
ALC,ASG,0.845
ALC,ASPN,0.602
ALC,ASR,0.611
ALC,ASX,0.694
ALC,ATEN,0.942
ALC,ATO,0.866
ALC,ATTO,0.914
ALC,AU,0.964
ALC,AVB,0.99
ALC,AVK,0.96
ALE,ALEX,0.905
ALE,ALG,0.983
ALE,ALK,0.821
ALE,ALV,0.852
ALE,AM,0.973
ALE,AMBC,0.976
ALE,AMC,0.677
ALE,AMP,0.706
ALE,AMPY,0.627
ALE,AMR,0.891
ALE,AMRX,0.826
ALE,AMWL,0.92
ALE,ANF,0.852
ALE,APLE,0.862
ALE,APRN,0.803
ALE,APTV,0.653
ALE,APT,0.724
ALE,AQUA,0.884
ALE,AR,0.934
ALE,ARC,0.782
ALE,ARGO,0.97
ALE,ARI,0.93
ALE,ARLO,0.912
ALE,ARMK,0.818
ALE,ARNC,0.789
ALE,AROC,0.972
ALE,ARR,0.877
ALE,ARW,0.778
ALE,ASAI,0.721
ALE,ASB,0.958
ALE,ASGN,0.89
ALE,ASH,0.77
ALE,ASIX,0.937
ALE,ATCO,0.76
ALE,ATHM,0.793
ALE,ATKR,0.896
ALE,ATUS,0.624
ALE,AVA,0.699
ALE,AVD,0.874
ALEX,ALG,0.882
ALEX,ALK,0.869
ALEX,ALLY,0.702
ALEX,ALV,0.81
ALEX,AM,0.962
ALEX,AMBC,0.807
ALEX,AMP,0.758
ALEX,AMPY,0.736
ALEX,AMR,0.69
ALEX,AMRX,0.883
ALEX,AMWL,0.674
ALEX,ANF,0.736
ALEX,AONE,0.702
ALEX,AP,0.583
ALEX,APG,0.597
ALEX,APLE,0.848
ALEX,APRN,0.596
ALEX,APTS,0.666
ALEX,APTV,0.808
ALEX,APT,0.645
ALEX,AQUA,0.732
ALEX,AR,0.736
ALEX,ARC,0.76
ALEX,ARGO,0.831
ALEX,ARI,0.804
ALEX,ARLO,0.768
ALEX,ARMK,0.689
ALEX,ARNC,0.669
ALEX,AROC,0.932
ALEX,ARR,0.893
ALEX,ARW,0.731
ALEX,ASB,0.846
ALEX,ASGN,0.641
ALEX,ASH,0.665
ALEX,ASIX,0.765
ALEX,ASPL,0.629
ALEX,ATCO,0.733
ALEX,ATKR,0.68
ALEX,ATUS,0.783
ALEX,AVA,0.586
ALEX,AVD,0.718
ALG,ALK,0.876
ALG,ALV,0.924
ALG,AM,0.967
ALG,AMBC,0.985
ALG,AMC,0.777
ALG,AMP,0.662
ALG,AMPY,0.67
ALG,AMR,0.841
ALG,AMRX,0.845
ALG,AMWL,0.926
ALG,ANF,0.931
ALG,APLE,0.919
ALG,APRN,0.883
ALG,APTV,0.735
ALG,APT,0.81
ALG,AQUA,0.948
ALG,AR,0.966
ALG,ARC,0.862
ALG,ARGO,0.988
ALG,ARI,0.979
ALG,ARLO,0.963
ALG,ARMK,0.907
ALG,ARNC,0.827
ALG,AROC,0.988
ALG,ARR,0.927
ALG,ARW,0.741
ALG,ASAI,0.777
ALG,ASB,0.985
ALG,ASGN,0.84
ALG,ASH,0.724
ALG,ASIX,0.937
ALG,ASPL,0.679
ALG,ATCO,0.861
ALG,ATHM,0.833
ALG,ATKR,0.854
ALG,ATUS,0.585
ALG,AVD,0.895
ALK,ALV,0.877
ALK,AM,0.859
ALK,AMBC,0.789
ALK,AMC,0.845
ALK,AMOV,0.616
ALK,AMPY,0.922
ALK,AMRX,0.969
ALK,AMWL,0.702
ALK,ANF,0.912
ALK,APLE,0.853
ALK,APRN,0.81
ALK,APTV,0.923
